7999.99711125 1.0
8004.17713491 1.0
8004.20463507 0.0
8005.08464005 0.0
8005.11214021 1.0
8007.55965406 1.0
8007.58715421 0.0
8008.49465935 0.0
8008.52215951 1.0
8010.52967087 1.0
8010.55717103 0.0
8012.6196827 0.0
8012.64718286 1.0
8013.52718784 1.0
8013.55468799 0.0
8014.07719095 0.0
8014.10469111 1.0
8017.29470916 1.0
8017.32220932 0.0
8017.51471041 0.0
8017.54221056 1.0
8020.89722955 1.0
8020.92472971 0.0
8022.1072364 0.0
8022.13473656 1.0
8023.42724387 1.0
8023.45474403 0.0
8023.81224605 0.0
8023.83974621 1.0
8032.14479322 1.0
8032.17229337 0.0
8033.0247982 0.0
8033.05229835 1.0
8033.87730302 1.0
8033.90480318 0.0
8033.95980349 0.0
8033.98730365 1.0
8034.53730676 1.0
8034.56480691 0.0
8035.33481127 0.0
8035.36231143 1.0
8037.97482622 1.0
8038.00232637 0.0
8038.08482684 0.0
8038.11232699 1.0
8039.23983338 1.0
8039.26733353 0.0
8039.73483618 0.0
8039.76233633 1.0
8040.44984022 1.0
8040.47734038 0.0
8041.30234505 0.0
8041.32984521 1.0
8042.29235065 1.0
8042.31985081 0.0
8042.92485423 0.0
8042.95235439 1.0
8043.55735781 1.0
8043.58485797 0.0
8043.7498589 0.0
8043.77735906 1.0
8047.07737774 1.0
8047.10487789 0.0
8047.13237805 0.0
8047.15987821 1.0
8049.02988879 1.0
8049.05738895 0.0
8050.7623986 0.0
8050.78989875 1.0
8051.55990311 1.0
8051.58740327 0.0
8052.247407 0.0
8052.27490716 1.0
8052.79741011 1.0
8052.82491027 0.0
8054.22741821 0.0
8054.25491836 1.0
8055.73992677 1.0
8055.76742693 0.0
8056.17992926 0.0
8056.20742942 1.0
8057.44493642 1.0
8057.47243658 0.0
8057.96743938 0.0
8057.99493953 1.0
8058.54494265 1.0
8058.5724428 0.0
8058.59994296 1.0
8059.17744623 1.0
8059.20494638 0.0
8060.66245463 0.0
8060.68995479 1.0
8062.11996288 1.0
8062.14746304 0.0
8062.17496319 1.0
8062.83496693 1.0
8062.86246709 0.0
8063.76997222 0.0
8063.79747238 1.0
8065.94248452 1.0
8065.96998467 0.0
8067.0699909 0.0
8067.09749106 1.0
8068.38999837 1.0
8068.41749853 0.0
8069.60000522 0.0
8069.62750538 1.0
8070.39750974 1.0
8070.42500989 0.0
8070.4800102 0.0
8070.50751036 1.0
8071.05751347 1.0
8071.08501363 0.0
8071.22251441 0.0
8071.25001456 1.0
8073.67002826 1.0
8073.69752841 0.0
8074.35753215 0.0
8074.38503231 1.0
8074.88003511 1.0
8074.90753526 0.0
8076.58504476 0.0
8076.61254491 1.0
8077.30004881 1.0
8077.32754896 0.0
8077.35504912 1.0
8078.84005752 1.0
8078.86755768 0.0
8078.95005814 0.0
8078.9775583 1.0
8079.50006126 1.0
8079.52756141 0.0
8080.32506593 0.0
8080.35256608 1.0
8082.8825804 1.0
8082.91008056 0.0
8082.93758071 1.0
8084.67009052 1.0
8084.69759068 0.0
8084.8075913 0.0
8084.83509146 1.0
8085.52259535 1.0
8085.5500955 0.0
8086.48510079 0.0
8086.51260095 1.0
8088.35511138 1.0
8088.38261154 0.0
8088.41011169 0.0
8088.43761185 1.0
8088.93261465 1.0
8088.9601148 0.0
8088.98761496 0.0
8089.01511512 1.0
8090.36262274 1.0
8090.3901229 0.0
8090.47262336 0.0
8090.50012352 1.0
8091.21512757 1.0
8091.24262772 0.0
8091.27012788 1.0
8092.15013286 1.0
8092.17763302 0.0
8092.20513317 0.0
8092.23263333 1.0
8094.5426464 1.0
8094.57014656 0.0
8094.70764734 0.0
8094.73514749 1.0
8100.15267816 1.0
8100.18017831 0.0
8100.20767847 1.0
8102.27019014 1.0
8102.2976903 0.0
8102.98519419 0.0
8103.01269434 1.0
8105.90021069 1.0
8105.92771084 0.0
8106.50521411 0.0
8106.53271427 1.0
8107.49521972 1.0
8107.52271987 0.0
8107.77022127 0.0
8107.79772143 1.0
8117.53277653 1.0
8117.56027669 0.0
8117.89027855 0.0
8117.91777871 1.0
8118.49528198 1.0
8118.52278214 0.0
8118.63278276 0.0
8118.66028291 1.0
8119.81528945 1.0
8119.84278961 0.0
8119.87028976 0.0
8119.89778992 1.0
8121.71280019 1.0
8121.74030035 0.0
8121.85030097 0.0
8121.87780113 1.0
8128.23033708 1.0
8128.25783724 0.0
8128.28533739 0.0
8128.31283755 1.0
8129.79784595 1.0
8129.82534611 0.0
8130.0178472 0.0
8130.04534736 1.0
8130.54035016 1.0
8130.56785031 0.0
8130.89785218 0.0
8130.92535234 1.0
8131.42035514 1.0
8131.44785529 0.0
8131.50285561 0.0
8131.53035576 1.0
8140.30290542 1.0
8140.33040557 0.0
8140.49540651 0.0
8140.52290666 1.0
8204.92827121 1.0
8204.95577137 0.0
8205.17577261 0.0
8205.20327277 1.0
8205.72577572 1.0
8205.75327588 0.0
8206.46827993 0.0
8206.49578008 1.0
8207.67828678 1.0
8207.70578693 0.0
8208.72329269 0.0
8208.75079285 1.0
8209.30079596 1.0
8209.32829611 0.0
8209.87829923 0.0
8209.90579938 1.0
8210.37330203 1.0
8210.40080219 0.0
8210.64830359 0.0
8210.67580374 1.0
8215.48833098 1.0
8215.51583114 0.0
8215.5983316 0.0
8215.62583176 1.0
8217.79834406 1.0
8217.82584421 0.0
8218.15584608 0.0
